"","year","sample","flag","type","first_year"
"4443",4,6,"1399","resight",FALSE
"4444",4,6,"1400","resight",FALSE
"4445",4,6,"241","resight",FALSE
"4446",4,6,"113","resight",FALSE
"4447",4,6,"788","resight",FALSE
"4448",4,6,"207","resight",FALSE
"4449",4,6,"1312","resight",FALSE
"4450",4,6,"140","resight",FALSE
"4451",4,6,"258","resight",FALSE
"4452",4,6,"1401","resight",FALSE
"4453",4,6,"121","resight",FALSE
"4454",4,6,"74","resight",FALSE
"4455",4,6,"1324","resight",FALSE
"4456",4,6,"598","resight",FALSE
"4457",4,6,"1313","resight",FALSE
"4458",4,6,"52","resight",FALSE
"4459",4,6,"120","resight",FALSE
"4460",4,6,"1402","resight",FALSE
"4461",4,6,"1402","resight",FALSE
"4462",4,6,"1403","resight",FALSE
"4463",4,6,"248","resight",FALSE
"4464",4,6,"452","resight",FALSE
"4465",4,6,"135","resight",FALSE
"4466",4,6,"142","resight",FALSE
"4467",4,6,"1404","resight",FALSE
"4468",4,6,"34","resight",FALSE
"4469",4,6,"588","resight",FALSE
"4470",4,6,"260","resight",FALSE
"4471",4,6,"208","resight",FALSE
"4472",4,6,"1294","resight",FALSE
"4473",4,6,"259","resight",FALSE
"4474",4,6,"301","resight",FALSE
"4475",4,6,"1190","resight",FALSE
"4476",4,6,"40","resight",FALSE
"4477",4,6,"283","resight",FALSE
"4478",4,6,"861","resight",FALSE
"4479",4,6,"170","resight",FALSE
"4480",4,6,"1405","resight",FALSE
"4481",4,6,"224","resight",FALSE
"4482",4,6,"1406","resight",FALSE
"4483",4,6,"1192","resight",FALSE
"4484",4,6,"27","resight",FALSE
"4485",4,6,"1273","resight",FALSE
"4486",4,6,"1386","resight",FALSE
"4487",4,6,"1407","resight",FALSE
"4488",4,6,"1197","resight",FALSE
"4489",4,6,"190","resight",FALSE
"4490",4,6,"1325","resight",FALSE
"4491",4,6,"20","resight",FALSE
"4492",4,6,"1408","resight",FALSE
"4493",4,6,"1246","resight",FALSE
"4494",4,6,"1409","resight",FALSE
"4495",4,6,"1207","resight",FALSE
"4496",4,6,"1","resight",FALSE
"4497",4,6,"149","resight",FALSE
"4498",4,6,"313","resight",FALSE
"4499",4,6,"187","resight",FALSE
"4500",4,6,"1069","resight",FALSE
"4501",4,6,"224","resight",FALSE
"4502",4,6,"1410","resight",FALSE
"4503",4,6,"1411","resight",FALSE
"4504",4,6,"1412","resight",FALSE
"4505",4,6,"237","resight",FALSE
"4506",4,6,"407","resight",FALSE
"4507",4,6,"1387","resight",FALSE
"4508",4,6,"1316","resight",FALSE
"4509",4,6,"1328","resight",FALSE
"4510",4,6,"241","resight",FALSE
"4511",4,6,"1215","resight",FALSE
"4512",4,6,"1299","resight",FALSE
"4513",4,6,"1271","resight",FALSE
"4514",4,6,"1335","resight",FALSE
"4515",4,6,"1382","resight",FALSE
"4516",4,6,"1413","resight",FALSE
"4517",4,6,"1267","resight",FALSE
"4518",4,6,"1414","resight",FALSE
"4519",4,6,"1190","resight",FALSE
"4520",4,6,"1271","resight",FALSE
"4521",4,6,"1415","resight",FALSE
"4522",4,6,"1206","resight",FALSE
"4523",4,6,"1219","resight",FALSE
"4524",4,6,"736","resight",FALSE
"4525",4,6,"161","resight",FALSE
"4526",4,6,"152","resight",FALSE
"4527",4,6,"92","resight",FALSE
"4528",4,6,"208","resight",FALSE
"4529",4,6,"632","resight",FALSE
"4530",4,6,"1052","resight",FALSE
"4531",4,6,"1416","resight",FALSE
"4532",4,6,"1294","resight",FALSE
"4533",4,6,"1214","resight",FALSE
"4534",4,6,"292","resight",FALSE
"4535",4,6,"1409","resight",FALSE
"4536",4,6,"539","resight",FALSE
"4537",4,6,"225","resight",FALSE
"4538",4,6,"1417","resight",FALSE
"4539",4,6,"24","resight",FALSE
"4540",4,6,"1246","resight",FALSE
"4541",4,6,"299","resight",FALSE
"4542",4,6,"1292","resight",FALSE
"4543",4,6,"143","resight",FALSE
"4544",4,6,"183","resight",FALSE
"4545",4,6,"121","resight",FALSE
"4546",4,6,"1418","resight",FALSE
"4547",4,6,"325","resight",FALSE
"4548",4,6,"1311","resight",FALSE
"4549",4,6,"135","resight",FALSE
"4550",4,6,"341","resight",FALSE
"4551",4,6,"177","resight",FALSE
"4552",4,6,"1419","resight",FALSE
"4553",4,6,"774","resight",FALSE
"4554",4,6,"1419","resight",FALSE
"4555",4,6,"1299","resight",FALSE
"4556",4,6,"398","resight",FALSE
"4557",4,6,"110","resight",FALSE
"4558",4,6,"123","resight",FALSE
"4559",4,6,"1420","resight",FALSE
"4560",4,6,"1190","resight",FALSE
"4561",4,6,"106","resight",FALSE
"4562",4,6,"141","resight",FALSE
"4563",4,6,"1421","resight",FALSE
"4564",4,6,"1422","resight",FALSE
"4565",4,6,"1246","resight",FALSE
"4566",4,6,"394","resight",FALSE
"4567",4,6,"1370","resight",FALSE
"4568",4,6,"260","resight",FALSE
"4569",4,6,"1267","resight",FALSE
"4570",4,6,"1413","resight",FALSE
"4571",4,6,"16","resight",FALSE
"4572",4,6,"1234","resight",FALSE
"4573",4,6,"1414","resight",FALSE
"4574",4,6,"172","resight",FALSE
"4575",4,6,"389","resight",FALSE
"4576",4,6,"1400","resight",FALSE
"4577",4,6,"861","resight",FALSE
"4578",4,6,"1215","resight",FALSE
"4579",4,6,"1282","resight",FALSE
"4580",4,6,"207","resight",FALSE
"4581",4,6,"1180","resight",FALSE
"4582",4,6,"270","resight",FALSE
"4583",4,6,"1423","resight",FALSE
"4584",4,6,"1325","resight",FALSE
"4585",4,6,"1424","resight",FALSE
"4586",4,6,"1425","resight",FALSE
"4587",4,6,"1405","resight",FALSE
"4588",4,6,"33","resight",FALSE
"4589",4,6,"1386","resight",FALSE
"4590",4,6,"1249","resight",FALSE
"4591",4,6,"207","resight",FALSE
"4592",4,6,"1271","resight",FALSE
"4593",4,6,"196","resight",FALSE
"4594",4,6,"1418","resight",FALSE
"4595",4,6,"339","resight",FALSE
"4596",4,6,"90","resight",FALSE
"4597",4,6,"1178","resight",FALSE
"4598",4,6,"1282","resight",FALSE
"4599",4,6,"1406","resight",FALSE
"4600",4,6,"1321","resight",FALSE
"4601",4,6,"1343","resight",FALSE
"4602",4,6,"430","resight",FALSE
"4603",4,6,"1426","resight",FALSE
"4604",4,6,"1427","resight",FALSE
"4605",4,6,"492","resight",FALSE
"4606",4,6,"389","resight",FALSE
"4607",4,6,"644","resight",FALSE
"4608",4,6,"1219","resight",FALSE
"4609",4,6,"1420","resight",FALSE
"4610",4,6,"60","resight",FALSE
"4611",4,6,"1410","resight",FALSE
"4612",4,6,"140","resight",FALSE
"4613",4,6,"113","resight",FALSE
"4614",4,6,"872","resight",FALSE
"4615",4,6,"1420","resight",FALSE
"4616",4,6,"309","resight",FALSE
"4617",4,6,"1249","resight",FALSE
"4618",4,6,"292","resight",FALSE
"4619",4,6,"1223","resight",FALSE
"4620",4,6,"246","resight",FALSE
"4621",4,6,"823","resight",FALSE
"4622",4,6,"407","resight",FALSE
"4623",4,6,"970","resight",FALSE
"4624",4,6,"1333","resight",FALSE
"4625",4,6,"1400","resight",FALSE
"4626",4,6,"257","resight",FALSE
"4627",4,6,"140","resight",FALSE
"4628",4,6,"248","resight",FALSE
"4629",4,6,"257","resight",FALSE
"4630",4,6,"1159","resight",FALSE
"4631",4,6,"175","resight",FALSE
"4632",4,6,"1311","resight",FALSE
"4633",4,6,"161","resight",FALSE
"4634",4,6,"1428","resight",FALSE
"4635",4,6,"1251","resight",FALSE
"4636",4,6,"161","resight",FALSE
"4637",4,6,"1317","resight",FALSE
"4638",4,6,"588","resight",FALSE
"4639",4,6,"271","resight",FALSE
"4640",4,6,"1373","resight",FALSE
"4641",4,6,"276","resight",FALSE
"4642",4,6,"981","resight",FALSE
"4643",4,6,"150","resight",FALSE
"4644",4,6,"1282","resight",FALSE
"4645",4,6,"177","resight",FALSE
"4646",4,6,"20","resight",FALSE
"4647",4,6,"1171","resight",FALSE
"4648",4,6,"1231","resight",FALSE
"4649",4,6,"146","resight",FALSE
"4650",4,6,"1429","resight",FALSE
"4651",4,6,"324","resight",FALSE
"4652",4,6,"1340","resight",FALSE
"4653",4,6,"1346","resight",FALSE
"4654",4,6,"1271","resight",FALSE
"4655",4,6,"276","resight",FALSE
"4656",4,6,"72","resight",FALSE
"4657",4,6,"981","resight",FALSE
"4658",4,6,"1133","resight",FALSE
"4659",4,6,"183","resight",FALSE
"4660",4,6,"434","resight",FALSE
"4661",4,6,"1356","resight",FALSE
"4662",4,6,"1430","resight",FALSE
"4663",4,6,"1431","resight",FALSE
"4664",4,6,"1432","resight",FALSE
"4665",4,6,"125","resight",FALSE
"4666",4,6,"246","resight",FALSE
"4667",4,6,"1433","resight",FALSE
"4668",4,6,"181","resight",FALSE
"4669",4,6,"1332","resight",FALSE
"4670",4,6,"1400","resight",FALSE
"4671",4,6,"1178","resight",FALSE
"4672",4,6,"68","resight",FALSE
"4673",4,6,"774","resight",FALSE
"4674",4,6,"1342","resight",FALSE
"4675",4,6,"142","resight",FALSE
"4676",4,6,"788","resight",FALSE
"4677",4,6,"1215","resight",FALSE
"4678",4,6,"241","resight",FALSE
"4679",4,6,"246","resight",FALSE
"4680",4,6,"788","resight",FALSE
"4681",4,6,"1434","resight",FALSE
"4682",4,6,"33","resight",FALSE
"4683",4,6,"1435","resight",FALSE
"4684",4,6,"122","resight",FALSE
"4685",4,6,"262","resight",FALSE
"4686",4,6,"1436","resight",FALSE
"4687",4,6,"135","resight",FALSE
"4688",4,6,"1437","resight",FALSE
"4689",4,6,"1432","resight",FALSE
"4690",4,6,"1239","resight",FALSE
"4691",4,6,"728","resight",FALSE
"4692",4,6,"324","resight",FALSE
"4693",4,6,"1438","resight",FALSE
"4694",4,6,"207","resight",FALSE
"4695",4,6,"203","resight",FALSE
"4696",4,6,"1439","resight",FALSE
"4697",4,6,"98","resight",FALSE
"4698",4,6,"1161","resight",FALSE
"4699",4,6,"136","resight",FALSE
"4700",4,6,"1417","resight",FALSE
"4701",4,6,"12","resight",FALSE
"4702",4,6,"478","resight",FALSE
"4703",4,6,"52","resight",FALSE
"4704",4,6,"1440","resight",FALSE
"4705",4,6,"260","resight",FALSE
"4706",4,6,"12","resight",FALSE
"4707",4,6,"1441","resight",FALSE
"4708",4,6,"206","resight",FALSE
"4709",4,6,"292","resight",FALSE
"4710",4,6,"339","resight",FALSE
"4711",4,6,"1021","resight",FALSE
"4712",4,6,"1234","resight",FALSE
"4713",4,6,"407","resight",FALSE
"4714",4,6,"1239","resight",FALSE
"4715",4,6,"1428","resight",FALSE
"4716",4,6,"1405","resight",FALSE
"4717",4,6,"170","resight",FALSE
"4718",4,6,"1388","resight",FALSE
"4719",4,6,"1103","resight",FALSE
"4720",4,6,"508","resight",FALSE
"4721",4,6,"861","resight",FALSE
"4722",4,6,"276","resight",FALSE
"4723",4,6,"1371","resight",FALSE
"4724",4,6,"1442","resight",FALSE
"4725",4,6,"328","resight",FALSE
"4726",4,6,"917","resight",FALSE
"4727",4,6,"162","resight",FALSE
"4728",4,6,"1426","resight",FALSE
"4729",4,6,"259","resight",FALSE
"4730",4,6,"24","resight",FALSE
"4731",4,6,"196","resight",FALSE
"4732",4,6,"1397","resight",FALSE
"4733",4,6,"1365","resight",FALSE
"4734",4,6,"1443","resight",FALSE
"4735",4,6,"825","resight",FALSE
"4736",4,6,"1444","resight",FALSE
"4737",4,6,"271","resight",FALSE
"4738",4,6,"1386","resight",FALSE
"4739",4,6,"271","resight",FALSE
"4740",4,6,"98","resight",FALSE
"4741",4,6,"73","resight",FALSE
"4742",4,6,"1200","resight",FALSE
"4743",4,6,"245","resight",FALSE
"4744",4,6,"1410","resight",FALSE
"4745",4,6,"1333","resight",FALSE
"4746",4,6,"450","resight",FALSE
"4747",4,6,"1343","resight",FALSE
"4748",4,6,"1342","resight",FALSE
"4749",4,6,"1376","resight",FALSE
"4750",4,6,"1413","resight",FALSE
"4751",4,6,"256","resight",FALSE
"4752",4,6,"270","resight",FALSE
"4753",4,6,"1294","resight",FALSE
"4754",4,6,"177","resight",FALSE
"4755",4,6,"27","resight",FALSE
"4756",4,6,"1445","resight",FALSE
"4757",4,6,"1171","resight",FALSE
"4758",4,6,"1379","resight",FALSE
"4759",4,6,"1403","resight",FALSE
"4760",4,6,"1443","resight",FALSE
"4761",4,6,"1401","resight",FALSE
"4762",4,6,"1399","resight",FALSE
"4763",4,6,"20","resight",FALSE
"4764",4,6,"1420","resight",FALSE
"4765",4,6,"135","resight",FALSE
"4766",4,6,"861","resight",FALSE
"4767",4,6,"276","resight",FALSE
"4768",4,6,"1333","resight",FALSE
"4769",4,6,"1418","resight",FALSE
"4770",4,6,"1069","resight",FALSE
"4771",4,6,"1410","resight",FALSE
"4772",4,6,"91","resight",FALSE
"4773",4,6,"1446","resight",FALSE
"4774",4,6,"1219","resight",FALSE
"4775",4,6,"1120","resight",FALSE
"4776",4,6,"24","resight",FALSE
"4777",4,6,"1447","resight",FALSE
"4778",4,6,"150","resight",FALSE
"4779",4,6,"1406","resight",FALSE
"4780",4,6,"1441","resight",FALSE
"4781",4,6,"1423","resight",FALSE
"4782",4,6,"921","resight",FALSE
"4783",4,6,"1311","resight",FALSE
"4784",4,6,"143","resight",FALSE
"4785",4,6,"450","resight",FALSE
"4786",4,6,"303","resight",FALSE
"4787",4,6,"1320","resight",FALSE
"4788",4,6,"1426","resight",FALSE
"4789",4,6,"1400","resight",FALSE
"4790",4,6,"1412","resight",FALSE
"4791",4,6,"197","resight",FALSE
"4792",4,6,"262","resight",FALSE
"4793",4,6,"1444","resight",FALSE
"4794",4,6,"1364","resight",FALSE
"4795",4,6,"1234","resight",FALSE
"4796",4,6,"1408","resight",FALSE
"4797",4,6,"1202","resight",FALSE
"4798",4,6,"241","resight",FALSE
"4799",4,6,"127","resight",FALSE
"4800",4,6,"1419","resight",FALSE
"4801",4,6,"50","resight",FALSE
"4802",4,6,"121","resight",FALSE
"4803",4,6,"1448","resight",FALSE
"4804",4,6,"1400","resight",FALSE
"4805",4,6,"588","resight",FALSE
"4806",4,6,"921","resight",FALSE
"4807",4,6,"1410","resight",FALSE
"4808",4,6,"570","resight",FALSE
"4809",4,6,"1428","resight",FALSE
"4810",4,6,"194","resight",FALSE
"4811",4,6,"981","resight",FALSE
"4812",4,6,"1449","resight",FALSE
"4813",4,6,"1450","resight",FALSE
"4814",4,6,"1232","resight",FALSE
"4815",4,6,"644","resight",FALSE
"4816",4,6,"143","resight",FALSE
"4817",4,6,"1234","resight",FALSE
"4818",4,6,"1450","resight",FALSE
"4819",4,6,"1298","resight",FALSE
"4820",4,6,"93","resight",FALSE
"4821",4,6,"239","resight",FALSE
"4822",4,6,"1364","resight",FALSE
"4823",4,6,"72","resight",FALSE
"4824",4,6,"1215","resight",FALSE
"4825",4,6,"29","resight",FALSE
"4826",4,6,"1366","resight",FALSE
"4827",4,6,"134","resight",FALSE
"4828",4,6,"1343","resight",FALSE
"4829",4,6,"202","resight",FALSE
"4830",4,6,"237","resight",FALSE
"4831",4,6,"754","resight",FALSE
"4832",4,6,"1429","resight",FALSE
"4833",4,6,"329","resight",FALSE
"4834",4,6,"1274","resight",FALSE
"4835",4,6,"1451","resight",FALSE
"4836",4,6,"478","resight",FALSE
"4837",4,6,"329","resight",FALSE
"4838",4,6,"1448","resight",FALSE
"4839",4,6,"329","resight",FALSE
"4840",4,6,"1402","resight",FALSE
"4841",4,6,"728","resight",FALSE
"4842",4,6,"1316","resight",FALSE
"4843",4,6,"1452","resight",FALSE
"4844",4,6,"1394","resight",FALSE
"4845",4,6,"270","resight",FALSE
"4846",4,6,"380","resight",FALSE
"4847",4,6,"213","resight",FALSE
"4848",4,6,"478","resight",FALSE
"4849",4,6,"106","resight",FALSE
"4850",4,6,"1453","resight",FALSE
"4851",4,6,"1197","resight",FALSE
"4852",4,6,"1413","resight",FALSE
"4853",4,6,"256","resight",FALSE
"4854",4,6,"1429","resight",FALSE
"4855",4,6,"553","resight",FALSE
"4856",4,6,"190","resight",FALSE
"4857",4,6,"270","resight",FALSE
"4858",4,6,"1234","resight",FALSE
"4859",4,6,"1120","resight",FALSE
"4860",4,6,"275","resight",FALSE
"4861",4,6,"1263","resight",FALSE
"4862",4,6,"1387","resight",FALSE
"4863",4,6,"1331","resight",FALSE
"4864",4,6,"1292","resight",FALSE
"4865",4,6,"44","resight",FALSE
"4866",4,6,"150","resight",FALSE
"4867",4,6,"1454","resight",FALSE
"4868",4,6,"1103","resight",FALSE
"4869",4,6,"253","resight",FALSE
"4870",4,6,"952","resight",FALSE
"4871",4,6,"1133","resight",FALSE
"4872",4,6,"456","resight",FALSE
"4873",4,6,"1455","resight",FALSE
"4874",4,6,"172","resight",FALSE
"4875",4,6,"1397","resight",FALSE
"4876",4,6,"1267","resight",FALSE
"4877",4,6,"207","resight",FALSE
"4878",4,6,"1284","resight",FALSE
"4879",4,6,"308","resight",FALSE
"4880",4,6,"329","resight",FALSE
"4881",4,6,"291","resight",FALSE
"4882",4,6,"172","resight",FALSE
"4883",4,6,"1336","resight",FALSE
"4884",4,6,"40","resight",FALSE
"4885",4,6,"1407","resight",FALSE
"4886",4,6,"203","resight",FALSE
"4887",4,6,"1452","resight",FALSE
"4888",4,6,"1316","resight",FALSE
"4889",4,6,"291","resight",FALSE
"4890",4,6,"1297","resight",FALSE
"4891",4,6,"258","resight",FALSE
"4892",4,6,"207","resight",FALSE
"4893",4,6,"303","resight",FALSE
"4894",4,6,"1456","resight",FALSE
"4895",4,6,"1444","resight",FALSE
"4896",4,6,"450","resight",FALSE
"4897",4,6,"470","resight",FALSE
"4898",4,6,"1299","resight",FALSE
"4899",4,6,"644","resight",FALSE
"4900",4,6,"343","resight",FALSE
"4901",4,6,"190","resight",FALSE
"4902",4,6,"1418","resight",FALSE
"4903",4,6,"143","resight",FALSE
"4904",4,6,"1402","resight",FALSE
"4905",4,6,"1311","resight",FALSE
"4906",4,6,"1457","resight",FALSE
"4907",4,6,"1458","resight",FALSE
"4908",4,6,"110","resight",FALSE
"4909",4,6,"1223","resight",FALSE
"4910",4,6,"1254","resight",FALSE
"4911",4,6,"1432","resight",FALSE
"4912",4,6,"200","resight",FALSE
"4913",4,6,"1239","resight",FALSE
"4914",4,6,"1298","resight",FALSE
"4915",4,6,"158","resight",FALSE
"4916",4,6,"1197","resight",FALSE
"4917",4,6,"643","resight",FALSE
"4918",4,6,"200","resight",FALSE
"4919",4,6,"266","resight",FALSE
"4920",4,6,"1294","resight",FALSE
"4921",4,6,"1222","resight",FALSE
"4922",4,6,"434","resight",FALSE
"4923",4,6,"394","resight",FALSE
"4924",4,6,"242","resight",FALSE
"4925",4,6,"1160","resight",FALSE
"4926",4,6,"111","resight",FALSE
"4927",4,6,"1415","resight",FALSE
"4928",4,6,"1154","resight",FALSE
"4929",4,6,"1252","resight",FALSE
"4930",4,6,"325","resight",FALSE
"4931",4,6,"12","resight",FALSE
"4932",4,6,"309","resight",FALSE
"4933",4,6,"33","resight",FALSE
"4934",4,6,"524","resight",FALSE
"4935",4,6,"1438","resight",FALSE
"4936",4,6,"267","resight",FALSE
"4937",4,6,"304","resight",FALSE
"4938",4,6,"1446","resight",FALSE
"4939",4,6,"1459","resight",FALSE
"4940",4,6,"202","resight",FALSE
"4941",4,6,"1284","resight",FALSE
"4942",4,6,"1295","resight",FALSE
"4943",4,6,"1460","resight",FALSE
"4944",4,6,"47","resight",FALSE
"4945",4,6,"1202","resight",FALSE
"4946",4,6,"164","resight",FALSE
"4947",4,6,"1279","resight",FALSE
"4948",4,6,"271","resight",FALSE
"4949",4,6,"1133","resight",FALSE
"4950",4,6,"1346","resight",FALSE
"4951",4,6,"1424","resight",FALSE
"4952",4,6,"1305","resight",FALSE
"4953",4,6,"1461","resight",FALSE
"4954",4,6,"1399","resight",FALSE
"4955",4,6,"1","resight",FALSE
"4956",4,6,"1262","resight",FALSE
"4957",4,6,"916","resight",FALSE
"4958",4,6,"1428","resight",FALSE
"4959",4,6,"1275","resight",FALSE
"4960",4,6,"204","resight",FALSE
"4961",4,6,"1317","resight",FALSE
"4962",4,6,"553","resight",FALSE
"4963",4,6,"92","resight",FALSE
"4964",4,6,"1313","resight",FALSE
"4965",4,6,"1375","resight",FALSE
"4966",4,6,"1405","resight",FALSE
"4967",4,6,"161","resight",FALSE
"4968",4,6,"1234","resight",FALSE
"4969",4,6,"1239","resight",FALSE
"4970",4,6,"1462","resight",FALSE
"4971",4,6,"1463","resight",FALSE
"4972",4,6,"812","resight",FALSE
"4973",4,6,"31","resight",FALSE
"4974",4,6,"186","resight",FALSE
"4975",4,6,"1120","resight",FALSE
"4976",4,6,"1292","resight",FALSE
"4977",4,6,"52","resight",FALSE
"4978",4,6,"1464","resight",FALSE
"4979",4,6,"260","resight",FALSE
"4980",4,6,"321","resight",FALSE
"4981",4,6,"1287","resight",FALSE
"4982",4,6,"20","resight",FALSE
"4983",4,6,"1193","resight",FALSE
"4984",4,6,"1285","resight",FALSE
"4985",4,6,"561","resight",FALSE
"4986",4,6,"1240","resight",FALSE
"4987",4,6,"1364","resight",FALSE
"4988",4,6,"1426","resight",FALSE
"4989",4,6,"236","resight",FALSE
"4990",4,6,"1446","resight",FALSE
"4991",4,6,"1170","resight",FALSE
"4992",4,6,"1361","resight",FALSE
"4993",4,6,"146","resight",FALSE
"4994",4,6,"44","resight",FALSE
"4995",4,6,"102","resight",FALSE
"4996",4,6,"1217","resight",FALSE
"4997",4,6,"20","resight",FALSE
"4998",4,6,"1465","resight",FALSE
"4999",4,6,"1429","resight",FALSE
"5000",4,6,"823","resight",FALSE
"5001",4,6,"1181","resight",FALSE
"5002",4,6,"733","resight",FALSE
"5003",4,6,"1219","resight",FALSE
"5004",4,6,"50","resight",FALSE
"5005",4,6,"1103","resight",FALSE
"5006",4,6,"1386","resight",FALSE
"5007",4,6,"983","resight",FALSE
"5008",4,6,"1397","resight",FALSE
"5009",4,6,"332","resight",FALSE
"5010",4,6,"1453","resight",FALSE
"5011",4,6,"153","resight",FALSE
"5012",4,6,"492","resight",FALSE
"5013",4,6,"1343","resight",FALSE
"5014",4,6,"196","resight",FALSE
"5015",4,6,"1413","resight",FALSE
"5016",4,6,"736","resight",FALSE
"5017",4,6,"120","resight",FALSE
"5018",4,6,"209","resight",FALSE
"5019",4,6,"202","resight",FALSE
"5020",4,6,"319","resight",FALSE
"5021",4,6,"452","resight",FALSE
"5022",4,6,"1405","resight",FALSE
"5023",4,6,"1346","resight",FALSE
"5024",4,6,"1466","resight",FALSE
"5025",4,6,"1371","resight",FALSE
"5026",4,6,"299","resight",FALSE
"5027",4,6,"1414","resight",FALSE
"5028",4,6,"1467","resight",FALSE
"5029",4,6,"1215","resight",FALSE
"5030",4,6,"1468","resight",FALSE
"5031",4,6,"1239","resight",FALSE
"5032",4,6,"1469","resight",FALSE
"5033",4,6,"1439","resight",FALSE
"5034",4,6,"44","resight",FALSE
"5035",4,6,"1470","resight",FALSE
"5036",4,6,"1388","resight",FALSE
"5037",4,6,"1188","resight",FALSE
"5038",4,6,"329","resight",FALSE
"5039",4,6,"1342","resight",FALSE
"5040",4,7,"34","resight",FALSE
"5041",4,7,"1471","resight",FALSE
"5042",4,7,"861","resight",FALSE
"5043",4,7,"1223","resight",FALSE
"5044",4,7,"1405","resight",FALSE
"5045",4,7,"1378","resight",FALSE
"5046",4,7,"20","resight",FALSE
"5047",4,7,"812","resight",FALSE
"5048",4,7,"1328","resight",FALSE
"5049",4,7,"322","resight",FALSE
"5050",4,7,"1472","resight",FALSE
"5051",4,7,"20","resight",FALSE
"5052",4,7,"872","resight",FALSE
"5053",4,7,"1220","resight",FALSE
"5054",4,7,"311","resight",FALSE
"5055",4,7,"307","resight",FALSE
"5056",4,7,"1473","resight",FALSE
"5057",4,7,"999","resight",FALSE
"5058",4,7,"1160","resight",FALSE
"5059",4,7,"1315","resight",FALSE
"5060",4,7,"232","resight",FALSE
"5061",4,7,"1429","resight",FALSE
"5062",4,7,"213","resight",FALSE
"5063",4,7,"1135","resight",FALSE
"5064",4,7,"135","resight",FALSE
"5065",4,7,"94","resight",FALSE
"5066",4,7,"1178","resight",FALSE
"5067",4,7,"177","resight",FALSE
"5068",4,7,"94","resight",FALSE
"5069",4,7,"119","resight",FALSE
"5070",4,7,"1178","resight",FALSE
"5071",4,7,"181","resight",FALSE
"5072",4,7,"1170","resight",FALSE
"5073",4,7,"1474","resight",FALSE
"5074",4,7,"20","resight",FALSE
"5075",4,7,"336","resight",FALSE
"5076",4,7,"237","resight",FALSE
"5077",4,7,"110","resight",FALSE
"5078",4,7,"1207","resight",FALSE
"5079",4,7,"189","resight",FALSE
"5080",4,7,"1257","resight",FALSE
"5081",4,7,"561","resight",FALSE
"5082",4,7,"1475","resight",FALSE
"5083",4,7,"50","resight",FALSE
"5084",4,7,"1324","resight",FALSE
"5085",4,7,"1135","resight",FALSE
"5086",4,7,"73","resight",FALSE
"5087",4,7,"46","resight",FALSE
"5088",4,7,"50","resight",FALSE
"5089",4,7,"187","resight",FALSE
"5090",4,7,"1369","resight",FALSE
"5091",4,7,"1369","resight",FALSE
"5092",4,7,"1476","resight",FALSE
"5093",4,7,"73","resight",FALSE
"5094",4,7,"607","resight",FALSE
"5095",4,7,"190","resight",FALSE
"5096",4,7,"1428","resight",FALSE
"5097",4,7,"1419","resight",FALSE
"5098",4,7,"1477","resight",FALSE
"5099",4,7,"1326","resight",FALSE
"5100",4,7,"1369","resight",FALSE
"5101",4,7,"1328","resight",FALSE
"5102",4,7,"1478","resight",FALSE
"5103",4,7,"150","resight",FALSE
"5104",4,7,"1228","resight",FALSE
"5105",4,7,"1271","resight",FALSE
"5106",4,7,"137","resight",FALSE
"5107",4,7,"590","resight",FALSE
"5108",4,7,"177","resight",FALSE
"5109",4,7,"1400","resight",FALSE
"5110",4,7,"237","resight",FALSE
"5111",4,7,"1382","resight",FALSE
"5112",4,7,"110","resight",FALSE
"5113",4,7,"578","resight",FALSE
"5114",4,7,"213","resight",FALSE
"5115",4,7,"460","resight",FALSE
"5116",4,7,"983","resight",FALSE
"5117",4,7,"102","resight",FALSE
"5118",4,7,"1479","resight",FALSE
"5119",4,7,"1164","resight",FALSE
"5120",4,7,"1328","resight",FALSE
"5121",4,7,"999","resight",FALSE
"5122",4,7,"328","resight",FALSE
"5123",4,7,"1476","resight",FALSE
"5124",4,7,"239","resight",FALSE
"5125",4,7,"252","resight",FALSE
"5126",4,7,"1480","resight",FALSE
"5127",4,7,"1368","resight",FALSE
"5128",4,7,"1399","resight",FALSE
"5129",4,7,"1481","resight",FALSE
"5130",4,7,"313","resight",FALSE
"5131",4,7,"161","resight",FALSE
"5132",4,7,"29","resight",FALSE
"5133",4,7,"140","resight",FALSE
"5134",4,7,"644","resight",FALSE
"5135",4,7,"1482","resight",FALSE
"5136",4,7,"1247","resight",FALSE
"5137",4,7,"1195","resight",FALSE
"5138",4,7,"1405","resight",FALSE
"5139",4,7,"177","resight",FALSE
"5140",4,7,"429","resight",FALSE
"5141",4,7,"1453","resight",FALSE
"5142",4,7,"1315","resight",FALSE
"5143",4,7,"189","resight",FALSE
"5144",4,7,"1483","resight",FALSE
"5145",4,7,"190","resight",FALSE
"5146",4,7,"18","resight",FALSE
"5147",4,7,"1484","resight",FALSE
"5148",4,7,"1264","resight",FALSE
"5149",4,7,"1254","resight",FALSE
"5150",4,7,"198","resight",FALSE
"5151",4,7,"578","resight",FALSE
"5152",4,7,"551","resight",FALSE
"5153",4,7,"161","resight",FALSE
"5154",4,7,"1207","resight",FALSE
"5155",4,7,"1485","resight",FALSE
"5156",4,7,"1486","resight",FALSE
"5157",4,7,"29","resight",FALSE
"5158",4,7,"181","resight",FALSE
